ID,Title,Image,Calories,Fat,Protein,Carbs,Ingredients,RecipeSteps
JOR_11,Vegetable bake recipe ,"https://img.jamieoliver.com/jamieoliver/recipe-database/56393293.jpg?tr=w-800,h-1066",582,39,24.6,35.5,"[""mixed root veg "", ""potatoes"", ""carrots"", ""parsnips"", ""beetroots"", "" red peppers"", "" small broccoli "", ""or cauliflower"", ""olive oil"", ""halloumi cheese"", "" courgette "", ""or  cucumber"", "" carrots or  beetroots"", "" large eating apple"", ""lamb's lettuce "", ""or spinach"", "" tablespoons quality green pesto""]","Preheat the oven to 200°C/400°F/gas 6. Scrub the root veg and cut into bite-sized pieces along with the peppers, discarding the seeds. Cut the broccoli or cauliflower into florets. Spread the veg out in a large roasting tray, drizzle with 3 tablespoons of oil, season with sea salt and black pepper and toss well to coat. Roast for 20 minutes, or until the vegetables are tender and coloured. Cut the halloumi into 2cm pieces and scatter over the veg. Switch the oven to grill, increase the temperature and grill for 5 to 10 minutes, or until the cheese is soft and golden. Spiralise the courgette (or other chosen vegetables), then core and finely slice the apple. Combine the apple with the roasted veggies, then stir through the courgetti and spinach. Mix the pesto with 2 tablespoons of oil and drizzle over to serve."
JOR_12,Apple & pecan porridge ,"https://img.jamieoliver.com/jamieoliver/recipe-database/51430780.jpg?tr=w-800,h-1066",287,11.1,9.5,35.3,"[""BASIC PORRIDGE"", ""rolled oats"", ""milk or organic soya milk"", ""APPLE & PECAN TOPPING"", ""unsalted pecans"", "" eating apple"", ""maple syrup""]","For the basic porridge, place the oats and the milk (or 600ml water) into a large pan over a medium heat, and add a tiny pinch of sea salt. Bring to a steady simmer for 5 to 6 minutes, stirring often to give you a smooth, creamy porridge, and loosening with extra milk, if needed. Serve as is, or while it's blipping away in the pan, follow the next steps to prepare the apple and pecan topping. Snap the pecans up into little pieces, then toast in a small dry non-stick frying pan over a medium heat for 3 to 4 minutes, or until lightly golden. Remove the apple stalk, then use a box grater to coarsely grate it onto a chopping board (core and all). Stir the grated apple and a little maple syrup through then porridge, then divide between bowls. Scatter the pecans on top, then drizzle with a little extra maple syrup, if you like."
JOR_13,Duck & apple cassoulet ,"https://img.jamieoliver.com/jamieoliver/recipe-database/3QtSY_wcK57AK2WwsrMZdl.jpg?tr=w-800,h-1066",312,5.7,26,40.5,"[""dried haricot beans"", ""whole duck "", ""cut into  pieces ask your butcher to do this"", "" large carrots"", "" onions"", "" cloves of garlic"", ""  eating apples"", "" sticks of celery"", "" a bunch of fresh thyme"", ""Somerset cider "", ""cloudy"", ""richer farmhouse style"", "" litre organic chicken stock"", "" tablespoon tomato purée"", ""CRUMB TOPPING"", "" cloves of garlic"", "" a bunch of fresh flat leaf parsley"", ""stale bread""]","The night before you want to make this cassoulet, tip the beans into a bowl and cover with 600ml of water. Leave to soak overnight. Preheat the oven to 170°C/325°F/gas 3. Season the duck with sea salt and black pepper. Place a large ovenproof casserole dish over a medium heat, add the duck and sear all over. Cook, skin-side down, for 5 minutes, or until lovely and golden. Using tongs, transfer the duck to a plate and set aside. Spoon out any fat from the dish into a jar to use later. Peel the carrots, onions, garlic and apples. Core the apples and cut into 6 wedges, finely slice the garlic, and chop the carrots and onions. Trim and chop the celery sticks. Pick the thyme leaves and discard the stalks. Tip the chopped veggies, apple and garlic into the casserole dish along with the thyme, and cook for 10 minutes over a medium heat until golden and starting to soften. Drain the soaked haricot beans and add to the dish, along with the cider, chicken stock, tomato purée and the browned duck. Bring to the boil, then transfer the dish to the oven, covering loosely with foil, and cook for 2 hours to 2 hours 30 minutes, or until the duck is tender. After 1 hour, check the duck, give it a stir and add a little seasoning plus some stock or water if it's looking dry. Meanwhile, peel the garlic for the crumb topping, and pick the parsley leaves, discarding the stalks. Blitz the bread, garlic and parsley in a food processor until fine. When the duck is done, remove from the oven and sprinkle with the crumb mix, reserving a little to serve. Drizzle over 1 tablespoon of the reserved duck fat (or use olive oil). Return to the oven, uncovered, for 10 minutes, until golden on top. Divide between plates and garnish with the reserved crumb topping."
JOR_14,Red cabbage ,"https://img.jamieoliver.com/jamieoliver/recipe-database/0hEb_P1oqVS9-0NvsQ2cEE.jpg?tr=w-800,h-1066",96,2.6,2.4,16.2,"["" red cabbage "", ""k"", "" rashers of higher welfare smoked streaky bacon"", ""olive oil"", "" eating apples"", "" sprigs of rosemary"", "" heaped teaspoon fennel seeds"", ""dried prunes"", "" clementine"", "" tablespoons balsamic vinegar""]","Click away any tatty outer leaves from your cabbage, trim off the base, cut the cabbage into wedges, then finely slice it and put aside. Finely slice the bacon and place in a large casserole pan on a medium heat with 1 tablespoon of oil. Leave it to crisp up while you peel, core and dice the apples. When the bacon is crispy, strip the rosemary leaves into the pan, stir for 1 minute, then use a slotted spoon to remove the bacon and rosemary to a plate, leaving the smoky bacon fat behind. Add the fennel seeds and diced apples to the pan, then tear in the prunes, removing any stones. Stir and fry for 2 minutes, then finely grate in the clementine zest and squeeze in the juice. Add the vinegar, cabbage and a pinch of sea salt and black pepper. Cook with a lid ajar on a low heat for 20 to 25 minutes, or until cooked through and a pleasure to eat, stirring well every 5 minutes to help intensify and mix up the flavours. Serve sprinkled with the crispy bacon and rosemary leaves."
JOR_15,Pork with apple and herb stuffing ,"https://img.jamieoliver.com/jamieoliver/recipe-database/7i07WJggKlC8Xf8B602EUG.jpg?tr=w-800,h-1066",470,27.3,27.3,27,"[""currants"", ""unsalted butter"", ""olive oil"", "" onion"", "" cloves of garlic"", "" apples"", ""stale rustic style bread"", "" sprigs of fresh thyme"", "" sprigs of fresh sage"", ""boneless higher welfare pork loin"", ""dry cider"", "" leeks"", "" a Savoy cabbage""]","Preheat the oven to 200°C/425°F/gas 7. Put the currants in a bowl, cover with warm water and leave to soak. Melt the butter and 1 tablespoon of oil in a saucepan over a medium heat. Peel and finely chop the onion and garlic, then add to the pan and sauté for 8 to 10 minutes, or until softened. Meanwhile, peel core and dice the apples, then remove the crusts from the bread and blitz to breadcrumbs. Add the apple to the pan and allow to soften. Pick the thyme and sage leaves straight into the pan, then drain the currants and add to the pan along with the breadcrumbs. Cook for 3 to 4 minutes, until the bread is golden brown, then remove from the pan and set aside to cool. Place the pork loin on a wooden board. Score the skin with a sharp knife in a criss-cross pattern. Next, butterfly the loin by laying it, skin-side down, on your board and making a slice down one side of the pork, where the skin slightly comes away from flesh. Continue to make long slices all the way down the pork and slowly roll it out until the end, almost like unrolling a carpet. Spread the cooled stuffing mixture over the flesh and season well with sea salt and black pepper. Gently roll the loin back into its original form, ending up with the cut side on the bottom and the skin on top. Tightly tie 3 or 4 pieces of string around the pork to make sure no stuffing leaks out. Season the skin. Place in a roasting tin, add the cider and 200ml of water and pop in the oven for 15 minutes, before turning down to 180°C/350°F/gas 4 and cooking for 1 to 1Â¼ hours. Trim and wash the leeks, then chop into large chunks. Shred the cabbage and add to the roasting tin along with the leek chunks for the last 45 minutes."
JOR_16,Pork meatball recipe ,"https://img.jamieoliver.com/jamieoliver/recipe-database/4yJRyoK9Kkn95DVucO28V2.jpg?tr=w-800,h-1066",591,15.7,49.1,62.2,"["" bunch of fresh mint "", """", ""g tin of cannellini beans"", ""g higher welfare pork fillet"", "" heaped teaspoons wholegrain mustard"", ""g porridge oats"", ""olive oil"", "" red onions"", "" eating apples"", "" tablespoon Worcestershire sauce"", "" tablespoons plain wholemeal flour"", "" litre organic chicken stock"", "" wholemeal buns"", ""g Cheddar cheese"", ""g watercress and or rocket"", "" bunch of fresh mint  "", ""  can of cannellini beans"", ""  higher welfare pork tenderloin"", "" heaping teaspoons whole grain mustard"", "" cup rolled oats"", ""olive oil"", "" red onions"", "" eating apples"", "" tablespoon Worcestershire sauce"", "" tablespoons all purpose whole grain flour"", "" cups organic chicken stock"", "" whole grain buns"", ""  Cheddar cheese"", ""  watercress and or arugula""]","Preheat the oven to 200°C/400°F/gas 6. Pick the mint leaves and put half into a food processor, popping the rest into a cup of cold water for later. Drain the beans, roughly chop the pork fillet, and add both to the processor with 1 heaped teaspoon of mustard, the oats and a pinch of sea salt and black pepper. Blitz into a coarse mince (don't go too fine - keep it light and chunky in texture), then tip onto a board and roll into a long sausage. Chop into four equal pieces, divide each into five and, with wet hands, roll into twenty balls. To start your gravy, put 1 tablespoon of oil into a large high-sided roasting tray on a medium-high heat and add four of the balls, breaking them up with a wooden spoon. Peel and quarter the onions, break apart into petals and add to the tray, stirring regularly. Cut the apples into thin wedges, discarding the core, and stir them in, too. Cook it all for 5 minutes, then stir in the Worcestershire sauce and the remaining heaped teaspoon of mustard, followed by the flour. Stir for 2 minutes, then gradually stir in the stock, season and bring to the boil (it might seem like a lot of liquid, but it will reduce right down as it bakes). Plop in the remaining balls, spacing them out evenly, then transfer to the oven for 25 minutes, or until golden, shaking the tray halfway through. Warm the buns alongside for the last 5 minutes. Remove the tray from the oven and finely grate the Cheddar over the balls to melt. Drain and toss the remaining mint leaves with the watercress and/or rocket, and serve it all together, dunking the buns in the gravy as you tuck in. Preheat the oven to 400°F. Pick the mint leaves and put half into a food processor, popping the rest into a cup of cold water for later. Drain the beans, roughly chop the pork tenderloin, and add both to the processor with 1 heaping teaspoon of mustard, the oats, and a pinch of sea salt and black pepper. Blitz into a coarse grind (don't go too fineâ€”keep it light and chunky in texture), then tip onto a board and roll into a long sausage. Chop into four equal pieces, divide each into five, and, with wet hands, roll into twenty balls. To start your gravy, put 1 tablespoon of oil into a large high-sided roasting pan on a medium-high heat and add four of the balls, breaking them up with a wooden spoon. Peel and quarter the onions, break apart into petals, and add to the pan, stirring regularly. Cut the apples into thin wedges, discarding the core, and stir them in, too. Cook it all for 5 minutes, then stir in the Worcestershire sauce and the remaining heaping teaspoon of mustard, followed by the flour. Stir for 2 minutes, then gradually stir in the stock, season, and bring to a boil (it might seem like a lot of liquid, but it will reduce right down as it bakes). Plop in the remaining balls, spacing them out evenly, then transfer to the oven for 25 minutes, or until golden, shaking the pan halfway through. Warm the buns alongside for the last 5 minutes. Remove the pan from the oven and finely grate the Cheddar over the balls to melt. Drain and toss the remaining mint leaves with the watercress and/or arugula, and serve it all together, dunking the buns in the gravy as you tuck in."
JOR_17,Pork and apple sausage rolls ,"https://img.jamieoliver.com/jamieoliver/recipe-database/3prSAmQJKKH8G0CFw_2UUT.jpg?tr=w-800,h-1066",477,29.1,22.5,48,"["" leek"", "" Royal Gala apple"", "" sprigs of fresh thyme"", ""minced pork"", "" teaspoon mustard seeds"", ""puff pastry"", "" large free range egg""]","Preheat the oven to 200°C/400°F/gas 6. Wash, trim and dice the leek, core and dice the apple, then pick the thyme leaves. Combine the pork, leek, apple, thyme leaves and mustard seeds in a bowl. Season and set aside. Roll out the pastry to 1cm thick and 34cm x 30cm. Halve lengthways and place a strip of mince down the centre of each. Brush the edges with beaten egg, roll up and seal. Brush with more egg, then cut each strip into 3 rolls. Score the tops and bake for 20 minutes, or until golden and cooked through."
JOR_18,Fried Cox Apples with Cinnamon Sugar ,"https://img.jamieoliver.com/jamieoliver/recipe-database/6hZMU-nP4SDAOnyqzsDyBC.jpg?tr=w-800,h-1066",199,8.5,0.8,32,"[""unsalted butter"", "" Cox orange pippin apple"", "" lemon"", "" tablespoons caster sugar"", "" teaspoon ground cinnamon"", ""apple juice"", ""cider or calvados "", ""optional""]","First, clarify the butter by boiling it in a small pan. Strain it into a container through a sieve lined with a coffee filter. Peel, core and slice each apple into 8, then sprinkle over a little lemon juice to prevent the slices from browning. Heat some clarified butter in a non-stick frying pan, and add the apple pieces in one layer. Cook until the undersides are nicely tanned. Combine the sugar and cinnamon, then turn over the apple slices and sprinkle with the cinnamon sugar. They'll start to caramelise quite quickly. Lift the apples into a dish. Pour a splash of the apple juice, cider, calvados or water in the pan, bubble it up, then pour over the apples. Serve with crÃ¨me fraÃ®che."
JOR_19,Sweetheart Cabbage Slaw ,"https://img.jamieoliver.com/jamieoliver/recipe-database/3lOh74sT4j_BU_klbzh_v6.jpg?tr=w-800,h-1066",271,15.5,10,28.8,"["" sweetheart cabbage"", "" large spears of asparagus"", "" spring onions"", "" sticks of celery"", "" large green eating apple"", "" carrot"", ""PASSION FRUIT DRESSING"", "" large orange"", "" ripe passionfruit "", ""plus extra to serve"", "" tablespoons cold pressed extra virgin olive oil"", "" tablespoon poppy seeds""]","For the dressing, finely grate the orange zest into a bowl and squeeze in all the juice. Halve the passion fruit and scrape in the pulp, then add the oil and mix together. Finely slice the cabbage, discarding the core. Remove the woody ends from the asparagus, then finely slice along with the trimmed spring onions and celery. Peel and coarsely grate the apple and carrot. Pop all the shredded fruit and veg into a large bowl. Pour over the dressing, mix well and season to taste. Enjoy straight away, or better still, cover and refrigerate for 1 to 2 days so the veggies soften slightly and the flavours mingle and develop. Mix well before serving and spoon over a little extra passion-fruit pulp, top with shredded spring onions and sprinkle with poppy seeds."
JOR_20,Vegan toffee apple upside-down cake ,"https://img.jamieoliver.com/jamieoliver/recipe-database/ADNVV5zOKqq9e9y-wPNaXM.jpg?tr=w-800,h-1066",340,17.9,3.8,39.6,"[""vegan margarine "", ""plus extra for greasing"", "" dessert apples"", ""muscovado sugar"", ""plain flour"", "" teaspoon bicarbonate of soda"", "" teaspoons mixed spice"", ""sunflower oil"", "" tesapoon vinegar"", "" lemon"", ""shelled walnuts""]","Preheat the oven to 180°C/350°F/gas 4, and grease and line the base of a 23cm square cake tin. Core and coarsely grate 2 of the apples and finely slice the remaining apple. Melt 85g of the sugar and the margarine in a pan, then pour into the prepared tin. Top with the sliced apple in a single layer. Combine the flour, 110g of sugar, the bicarbonate of soda and mixed spice in a bowl. In a separate bowl, combine the oil, 180ml water, the vinegar, grated apple and lemon zest. Mix the dry ingredients with the wet, quickly but thoroughly. Roughly chop and stir in the walnuts, then pour over the layer of apples in the cake tin. Bake for 30 minutes, or until a skewer comes out clean. Leave the cake to cool for 5Â minutes before turning out."
JOR_21,Blue Cheese Burger ,"https://img.jamieoliver.com/jamieoliver/recipe-database/46258073.jpg?tr=w-800,h-1066",559,30.1,35.4,36.3,"[""quality minced chuck steak see tip"", "" soft round lettuce"", "" punnet of cress"", "" Braeburn or Cox apples"", ""blue cheese"", ""olive oil"", "" burger buns"", ""American mustard""]","Make the burgers at least an hour before you want to cook them. Divide the mince into 4 portions and work each ball in your hands for a few minutes to melt the fat and mould them into a relatively smooth, round patty. Make them slightly bigger than your bun, as they will shrink when cooked. Pop them on a tray, cover with clingfilm and chill in the fridge. When you're ready to cook your burgers, get your toppings ready. Pick off, wash and spin dry the lettuce leaves, cut your cress, slice the apples, crumble the blue cheese into chunks, and leave everything to one side. Preheat your grill to high. Pop a large non-stick frying pan over a medium heat and add a drizzle of oil to the pan. Fry the burgers for around 4 minutes on each side if you like them pink in the middle, or longer if you prefer them fully cooked, seasoning the patties with black pepper as you cook them. Halve and toast the buns under the grill or on a hot griddle, then line them up on a board ready to go. When the burgers are cooked, top each with the blue cheese and pop under the grill for a couple of minutes until nice and oozy. Now build your burgers. First layer the salad leaves and apple onto the buns, followed by a good drizzle of mustard. Pop the burgers on, and top with the cress (a cucumber and chilli relish is great here too). Squish the bun tops on and serve straight away."
JOR_22,Barbecued pork loin ,"https://img.jamieoliver.com/jamieoliver/recipe-database/46256513.jpg?tr=w-800,h-1066",375,17.9,37,15.3,"["" heaped teaspoon fennel seeds"", "" heaped teaspoon allspice berries"", "" heaped teaspoon coriander seeds"", "" heaped teaspoon ground nutmeg"", "" heaped teaspoon smoked paprika"", "" heaped teaspoon mustard powder"", ""olive oil"", ""higher welfare skinless boneless pork loin"", ""BARBECUE SAUCE"", ""ketchup"", ""brown sauce"", "" tesapoon Tabasco sauce"", "" tablespoons apple cider vinegar"", "" tablespoons fresh apple juice"", "" tesapoons English mustard"", "" tablespoons runny honey"", ""APPLE & BEETROOT SALAD"", "" handfuls of fresh mint"", ""flat leaf parsley"", ""fennel tops or dill"", ""a few sprigs of green or purple basil"", ""beetroot"", ""red cabbage"", "" fresh red chillies "", ""optional"", "" Granny Smith apples"", ""extra virgin olive oil"", "" juice lemon""]","To make a rub, bash all the spices together with aÂ good pinch of sea salt and black pepper in a pestle and mortar till fine (or use a blender). Muddle in 2 tablespoons of olive oil. Trim the fat off the pork, then rub the spice mix over the pork and marinate for 1 hour. Light your barbecue and let it calm down. Make sure you've got your coals high on one side and low on the other for control. Grill the pork for 5 to 10 minutes, using tongs to turn it till charred all over. Fat will render out, so keep it moving to avoid any flames. Once it's looking beautiful, move it to the cool side of the barbecue, cover with tin foil and cook for 45 to 60 minutes, turning every 5 to 10 minutes - you should get gnarly pork that's beautifully cooked. Check it by cutting in half and looking, or use a meat thermometer and stop when it reaches 72°C inside - you don't want it pink but please don't cook the hell out of it either. Meanwhile, for the sauce, mix all the ingredients together. Taste it, and tweak the flavours until it tastes right for you. Whatever vibe you're going for, you want to go slightly too far as it will mellow when it cooks. You don't have to, but it's nice to put it on the heat for a couple of minutes toÂ help it along. For the salad, pick and finely slice all the herbs. Scrub the beetroot and shred the cabbage. Finely slice the chillies (if using). Add the herbs to a large serving bowl. Thinly slice your beets and apples (core and all), then finely slice into matchsticks (a food processor will do a fine job). Put these in the bowl, along with the chilli (if using), and add a squeeze of lemon juice. Just before serving, pour on the extra virgin olive oil, squeeze over the rest of the lemon juice and add a good pinch of pepper. Toss it all together, then have a taste and season to perfection, if needed. Brush half the sauce all over the pork so it's shiny and dark, and cook for the final few minutes till it sizzles. Put it back on the hot side if it needs help to get sticky, but don't let it burn. Transfer to a nice board, drizzle over the rest of the sauce and carve at the table, to eat with your lovely salad."
JOR_23,Croustade (apple tart) ,"https://img.jamieoliver.com/jamieoliver/recipe-database/EfurrrLX4EvB34GE46Aw2c.jpg?tr=w-800,h-1066",303,10.7,2.1,43.5,"[""apples "", ""such as Golden Delicious or Chantecler"", ""armagnac"", ""unsalted butter"", "" sheets of filo pastry "", ""caster sugar "", ""plus extra for sprinkling"", "" teaspoon vanilla sugar or a few drops of vanilla extract"", "" lemon"", "" small sprig of fresh rosemary""]","Peel, core and quarter the apples, then thinly slice and place into a bowl. Pour over the armagnac, cover and refrigerate overnight. Preheat the oven to 190°C/375°F/gas 5. Melt the butter, then use a little to brush a loose-based 25cm round flan tin. Brush a sheet of pastry with the butter and lay it over the bottom of the tin, draping the excess over the sides. Sprinkle over Â½ teaspoon of sugar. Brush a second pastry sheet with butter and lay it at right angles to the first, then sprinkle with sugar. Repeat the process with more pastry sheets, laying each sheet diagonally, until you have 4 pastry sheets left. Drain the apple slices, but not too thoroughly as the armagnac flavour is so good, then mix them in a bowl with the remaining sugar and the vanilla. Grate in the lemon zest, then pick and finely chop a few rosemary leaves and stir into the mixture. Pile the apple slices into the flan tin and spread them out evenly. Brush the remaining pastry sheets with butter and sprinkle with sugar, as before, then drape over the apples, butter-side down, with each sheet at right angles to the one before it. Draw the overhanging ends lightly over the top of the pie and arrange them so they stick up as much as possible, like crumpled tissue paper. They should completely cover the top of the pie, forming a light and airy crust. Brush lightly with butter. Bake for 20 minutes, or until golden, then very loosely cover with a sheet ofÂ tin foil. Cook for a further 20 to 25 minutes, or until golden and bubbling. Allow it to cool slightly in the tin before transferring to a serving plate. If you feel nervous about doing this, serve it from the flan tin."
JOR_24,Black Pudding Crumpets ,"https://img.jamieoliver.com/jamieoliver/recipe-database/46257478.jpg?tr=w-800,h-1066",628,31.1,13.2,72,"[""quality black pudding"", "" eating apple"", "" lemon"", ""olive oil"", "" tablespoons maple syrup"", "" crumpets"", ""extra virgin olive oil"", ""watercress""]","Slice the black pudding, roughly 3mm thick, then thinly slice the apple (core and all), discarding the seeds. Halve the lemon. Heat a little oil in a pan on a medium-high heat. Fry the black pudding for 2 to 3 minutes each side, or until the surface is browned. Break up a few slices, let them crisp up, then move to kitchen paper on a plate, to drain. Add the apple and half the lemon juice to the pan. Cook for 1Â minute or so on each side, or until starting to caramelise. Add the maple syrup and toss to coat the apple. Cook for 1 minute more, or until thick and glossy. Return the black pudding to the pan to warm. Toast your crumpets. In a jar, shake the rest of the lemon juice with twice as much extra virgin olive oil and a little sea salt and black pepper, then dress the watercress. Top the crumpets with black pudding and apple and serve with the cress."
JOR_25,"Grapefruit, Carrot And Apple Juice ","https://img.jamieoliver.com/jamieoliver/recipe-database/46264247.jpg?tr=w-800,h-1066",44,0.2,0.6,10.9,"["" a grapefruit"", "" apple"", "" medium carrots""]","Peel the grapefruit, and quarter the apple. Push the grapefruit, carrots and apple through a juicer, straight into the glass. Stir well before serving."
JOR_26,Warm Herring Salad ,"https://img.jamieoliver.com/jamieoliver/recipe-database/16Q7dEsTaV0AI9q0hW02rw.jpg?tr=w-800,h-1066",324,19.1,11.4,24.7,"[""beetroot"", ""Ratte or other waxy potatoes"", "" small apple"", "" marinated herring fillets "", ""see note or   pieces from a jar"", ""from sustainable sources"", ""a few fresh chives"", ""VINAIGRETTE"", "" tablspoon Dijon mustard"", "" tablespoons olive oil"", "" tablespoons red wine vinegar"", "" pinch of granulated sugar"", "" lug of sparkling water""]","To make the vinaigrette, combine the Dijon mustard, oil, red wine vinegar and sugar in a bowl. Season generously with sea salt and black pepper, then whisk until it's well blended. Add the sparkling water to loosen the mixture, then whisk again and set aside. Scrub, trim and cook the beetroot in a pan of boiling salted water for 30 to 45 minutes, or until tender. In another pan of boiling salted water, cook the unpeeled potatoes for 15 to 20 minutes, or until tender. Drain in a colander, then slice while still warm. Drain and allow the beetroot to cool slightly, then peel and slice. Very finely slice the apple into wafer-thin pieces. Slice the herring fillets diagonally. Divide the potato, beetroot, apple slices and herring fillets or pieces between 4 serving plates. Drizzle over the vinaigrette, chop and scatter over the chives and serve while the potatoes are still warm."
JOR_27,Cheat's cranberry sauce ,"https://img.jamieoliver.com/jamieoliver/recipe-database/CnUjARk04FJBqc7pO-1BVO.jpg?tr=w-800,h-1066",49,1.4,0.1,9.5,"["" eating apple"", "" knob of unsalted butter"", "" fresh bay leaf "", ""optional"", "" cinnamon stick "", ""or  pinch of ground cinnamon"", ""jar of quality cranberry sauce""]","Peel, core and chop the apple into 1cm cubes. Place a pan on a medium heat with the butter, cinnamon and bay (if using). Cook for just 30 to 40 seconds, or until the cinnamon starts to catch and burn - this will bring out all those lovely, toasty flavours. Stir in the apple and a swig of water, shake well to coat in the butter and leave to soften for a couple of minutes. Pour in the cranberry sauce and warm through, letting all the flavours mingle, then pour into a bowl and serve."
